trade_num,direction,entry_price,sl,tp,exit_price,pnl,exit_reason,bars_held,rr_ratio
1224,long,1310.96,1304.96,1320.37,1320.37,9.40,TP_HIT,257,1.6
1225,long,1335.61,1329.61,1344.65,1344.65,9.05,TP_HIT,30,1.5
1226,long,1347.06,1341.06,1358.91,1345.08,-1.98,MAX_HOLD,288,2.0
1227,short,1311.74,1317.74,1292.21,1317.74,-6.00,SL_HIT,14,3.3
1228,long,1321.03,1315.03,1330.09,1330.09,9.06,TP_HIT,64,1.5
1229,long,1341.50,1335.50,1350.58,1335.50,-6.00,SL_HIT,100,1.5
1230,long,1270.59,1264.59,1289.82,1264.59,-6.00,SL_HIT,18,3.2
1231,long,1303.72,1297.72,1313.79,1297.72,-6.00,SL_HIT,62,1.7
1232,long,1296.50,1290.50,1306.19,1306.19,9.69,TP_HIT,253,1.6
1233,long,1289.17,1283.17,1309.78,1283.17,-6.00,SL_HIT,2,3.4
1234,short,1277.28,1283.28,1266.45,1283.28,-6.00,SL_HIT,13,1.8
1235,long,1296.63,1296.63,1315.23,1315.23,18.60,TP_HIT,12,3.1
1236,long,1301.68,1295.68,1311.49,1295.68,-6.00,SL_HIT,46,1.6
1237,long,1285.95,1279.95,1305.87,1279.95,-6.00,SL_HIT,24,3.3
1238,long,1283.69,1277.69,1304.09,1277.69,-6.00,SL_HIT,120,3.4
1239,long,1257.37,1251.37,1275.72,1251.37,-6.00,SL_HIT,46,3.1
1240,long,1259.31,1253.31,1268.83,1253.31,-6.00,SL_HIT,76,1.6
1241,short,1220.78,1226.78,1194.38,1226.78,-6.00,SL_HIT,49,4.4
1242,short,1220.12,1226.12,1210.97,1226.12,-6.00,SL_HIT,22,1.5
1243,long,1223.41,1217.41,1242.73,1217.41,-6.00,SL_HIT,27,3.2
1244,long,1231.14,1225.14,1249.35,1225.14,-6.00,SL_HIT,10,3.0
1245,short,1223.24,1229.24,1212.87,1229.24,-6.00,SL_HIT,98,1.7
1246,short,1187.32,1193.32,1178.12,1193.32,-6.00,SL_HIT,119,1.5
1247,long,1175.23,1169.23,1195.18,1169.23,-6.00,SL_HIT,24,3.3
1248,long,1171.15,1165.15,1182.16,1174.23,3.08,MAX_HOLD,288,1.8
1249,long,1169.40,1163.40,1189.53,1163.40,-6.00,SL_HIT,17,3.4
1250,short,1156.90,1162.90,1147.69,1162.90,-6.00,SL_HIT,26,1.5
1251,long,1138.18,1132.18,1162.15,1139.17,0.99,MAX_HOLD,288,4.0
1252,long,1132.37,1126.37,1150.61,1131.59,-0.78,MAX_HOLD,288,3.0
1253,short,1150.57,1156.57,1131.15,1156.57,-6.00,SL_HIT,53,3.2
1254,long,1153.41,1153.41,1173.39,1164.38,10.97,MAX_HOLD,288,3.3
1255,long,1168.09,1162.09,1177.12,1177.12,9.03,TP_HIT,63,1.5
1256,long,1183.41,1177.41,1202.34,1177.41,-6.00,SL_HIT,95,3.2
1257,long,1201.32,1195.32,1210.53,1195.32,-6.00,SL_HIT,142,1.5
1258,long,1193.32,1193.32,1211.38,1204.15,10.84,MAX_HOLD,288,3.0
1259,long,1209.66,1203.66,1230.48,1213.35,3.69,MAX_HOLD,288,3.5
1260,long,1204.66,1198.66,1223.30,1198.66,-6.00,SL_HIT,62,3.1
1261,long,1210.28,1204.28,1233.02,1216.36,6.08,MAX_HOLD,288,3.8
1262,long,1195.59,1195.59,1214.79,1214.79,19.20,TP_HIT,273,3.2
1263,long,1208.13,1202.13,1218.83,1218.83,10.70,TP_HIT,166,1.8
1264,long,1220.49,1214.49,1229.64,1229.64,9.15,TP_HIT,199,1.5
1265,long,1228.01,1222.01,1238.36,1222.01,-6.00,SL_HIT,221,1.7
1266,long,1232.49,1226.49,1251.90,1226.49,-6.00,SL_HIT,24,3.2
1267,long,1225.44,1225.44,1246.74,1241.75,16.31,MAX_HOLD,288,3.5
1268,long,1233.87,1227.87,1251.93,1232.97,-0.90,MAX_HOLD,288,3.0
1269,long,1243.46,1237.46,1252.82,1252.82,9.36,TP_HIT,191,1.6
1270,long,1259.86,1253.86,1270.56,1253.86,-6.00,SL_HIT,46,1.8
1271,short,1226.80,1232.80,1208.68,1218.06,8.74,MAX_HOLD,288,3.0
1272,long,1202.85,1196.85,1223.16,1204.23,1.38,MAX_HOLD,288,3.4
1273,long,1209.99,1209.99,1238.31,1226.51,16.52,MAX_HOLD,288,4.7
1274,long,1239.44,1233.44,1250.74,1248.66,9.22,MAX_HOLD,288,1.9
1275,long,1255.88,1249.88,1265.99,1253.96,-1.92,MAX_HOLD,288,1.7
1276,long,1246.67,1240.67,1255.69,1252.11,5.44,MAX_HOLD,288,1.5
1277,long,1250.86,1244.86,1268.86,1252.15,1.30,MAX_HOLD,288,3.0
1278,long,1265.39,1259.39,1291.01,1259.39,-6.00,SL_HIT,179,4.3
1279,long,1264.60,1258.60,1273.87,1273.87,9.27,TP_HIT,56,1.5
1280,long,1234.03,1228.03,1243.24,1228.03,-6.00,SL_HIT,82,1.5
1281,long,1250.69,1244.69,1260.73,1260.73,10.04,TP_HIT,82,1.7
1282,long,1255.78,1249.78,1265.23,1249.78,-6.00,SL_HIT,21,1.6
1283,long,1271.23,1265.23,1291.39,1265.23,-6.00,SL_HIT,192,3.4
1284,long,1273.77,1267.77,1283.07,1283.07,9.30,TP_HIT,220,1.5
1285,long,1250.57,1244.57,1270.15,1251.13,0.57,MAX_HOLD,288,3.3
1286,long,1249.72,1243.72,1268.96,1249.79,0.07,MAX_HOLD,288,3.2
1287,long,1216.85,1210.85,1234.97,1219.67,2.82,MAX_HOLD,288,3.0
1288,long,1256.03,1250.03,1266.52,1259.51,3.48,MAX_HOLD,288,1.7
1289,long,1262.16,1256.16,1271.19,1267.59,5.43,MAX_HOLD,288,1.5
1290,long,1271.32,1265.32,1293.82,1265.32,-6.00,SL_HIT,155,3.8
1291,long,1265.32,1259.32,1275.07,1262.02,-3.30,MAX_HOLD,288,1.6
1292,long,1265.80,1265.80,1284.85,1276.00,10.20,MAX_HOLD,288,3.2
1293,long,1279.37,1273.37,1288.69,1288.69,9.32,TP_HIT,75,1.6
1294,long,1292.79,1286.79,1310.85,1286.79,-6.00,SL_HIT,181,3.0
1295,long,1303.95,1303.95,1325.40,1325.40,21.45,TP_HIT,195,3.6
1296,long,1315.69,1315.69,1336.15,1322.97,7.28,MAX_HOLD,288,3.4
1297,long,1331.94,1325.94,1354.83,1334.89,2.95,MAX_HOLD,288,3.8
1298,long,1346.58,1340.58,1365.21,1346.56,-0.02,MAX_HOLD,288,3.1
1299,long,1305.62,1299.62,1325.64,1299.62,-6.00,SL_HIT,232,3.3
1300,long,1282.16,1276.16,1292.09,1280.89,-1.27,MAX_HOLD,288,1.7
1301,long,1277.44,1271.44,1286.45,1274.76,-2.68,MAX_HOLD,288,1.5
1302,long,1275.40,1269.40,1284.52,1269.40,-6.00,SL_HIT,250,1.5
1303,long,1280.34,1274.34,1289.36,1274.34,-6.00,SL_HIT,121,1.5
1304,long,1288.04,1282.04,1306.04,1282.04,-6.00,SL_HIT,232,3.0
1305,long,1288.80,1282.80,1307.22,1291.26,2.46,MAX_HOLD,288,3.1
1306,long,1298.68,1292.68,1309.48,1309.48,10.80,TP_HIT,185,1.8
1307,long,1317.71,1311.71,1336.28,1311.71,-6.00,SL_HIT,257,3.1
1308,long,1312.72,1306.72,1322.45,1306.72,-6.00,SL_HIT,50,1.6
1309,long,1324.64,1318.64,1334.59,1318.64,-6.00,SL_HIT,110,1.7
1310,long,1321.81,1315.81,1339.84,1315.81,-6.00,SL_HIT,7,3.0
1311,long,1321.05,1315.05,1330.58,1315.05,-6.00,SL_HIT,122,1.6
1312,long,1316.87,1310.87,1336.43,1318.72,1.85,MAX_HOLD,288,3.3
1313,long,1340.30,1334.30,1359.53,1339.66,-0.64,MAX_HOLD,288,3.2
1314,long,1338.68,1332.68,1357.52,1332.68,-6.00,SL_HIT,247,3.1
1315,long,1338.28,1332.28,1357.15,1332.28,-6.00,SL_HIT,17,3.1
1316,long,1345.74,1339.74,1355.39,1355.39,9.66,TP_HIT,81,1.6
1317,long,1360.77,1354.77,1379.16,1354.77,-6.00,SL_HIT,218,3.1
1318,long,1360.55,1354.55,1379.78,1354.55,-6.00,SL_HIT,23,3.2
1319,long,1343.57,1337.57,1361.63,1337.57,-6.00,SL_HIT,73,3.0
1320,long,1341.11,1335.11,1366.15,1342.89,1.79,MAX_HOLD,288,4.2
1321,long,1341.97,1335.97,1352.16,1350.42,8.45,MAX_HOLD,288,1.7
1322,long,1328.86,1322.86,1347.76,1322.86,-6.00,SL_HIT,137,3.1
1323,long,1320.81,1314.81,1340.49,1314.81,-6.00,SL_HIT,163,3.3
1324,long,1316.97,1310.97,1334.97,1323.83,6.86,MAX_HOLD,288,3.0
1325,long,1334.67,1334.67,1349.43,1349.43,14.76,TP_HIT,29,2.5
1326,long,1328.91,1322.91,1338.18,1328.03,-0.88,MAX_HOLD,288,1.5
1327,long,1322.19,1316.19,1341.36,1321.02,-1.17,MAX_HOLD,288,3.2
1328,long,1333.00,1327.00,1352.50,1327.00,-6.00,SL_HIT,284,3.2
1329,long,1333.88,1327.88,1353.79,1327.88,-6.00,SL_HIT,108,3.3
1330,long,1332.50,1326.50,1351.22,1326.50,-6.00,SL_HIT,91,3.1
1331,long,1347.65,1341.65,1367.90,1354.58,6.93,MAX_HOLD,288,3.4
1332,long,1338.45,1332.45,1357.05,1332.45,-6.00,SL_HIT,263,3.1
1333,long,1341.11,1335.11,1353.50,1335.11,-6.00,SL_HIT,80,2.1
1334,long,1330.68,1324.68,1342.44,1336.35,5.66,MAX_HOLD,288,2.0
1335,long,1350.56,1350.56,1369.34,1350.56,0.00,SL_HIT,79,3.1
1336,long,1344.44,1338.44,1355.17,1355.17,10.73,TP_HIT,235,1.8
1337,long,1307.72,1301.72,1326.95,1305.38,-2.34,MAX_HOLD,288,3.2
1338,long,1311.71,1305.71,1334.79,1305.71,-6.00,SL_HIT,15,3.8
1339,short,1311.50,1317.50,1291.04,1317.50,-6.00,SL_HIT,2,3.4
1340,long,1310.99,1304.99,1330.70,1320.46,9.47,MAX_HOLD,288,3.3
1341,long,1302.83,1296.83,1322.93,1302.78,-0.05,MAX_HOLD,288,3.4
1342,long,1300.76,1294.76,1318.85,1294.76,-6.00,SL_HIT,48,3.0
1343,short,1295.86,1301.86,1285.04,1285.04,10.82,TP_HIT,4,1.8
1344,long,1243.23,1237.23,1252.90,1252.90,9.68,TP_HIT,75,1.6
1345,short,1251.55,1257.55,1233.13,1243.36,8.19,MAX_HOLD,288,3.1
1346,long,1223.20,1217.20,1234.75,1217.20,-6.00,SL_HIT,79,1.9
1347,long,1222.11,1216.11,1240.35,1230.42,8.31,MAX_HOLD,288,3.0
1348,long,1223.77,1217.77,1233.13,1221.82,-1.95,MAX_HOLD,288,1.6
1349,long,1213.91,1207.91,1225.97,1207.91,-6.00,SL_HIT,224,2.0
1350,short,1182.00,1182.00,1163.37,1163.37,18.63,TP_HIT,119,3.1
1351,long,1200.90,1194.90,1222.89,1202.36,1.46,MAX_HOLD,288,3.7
1352,short,1188.07,1194.07,1177.48,1186.62,1.45,MAX_HOLD,288,1.8
1353,long,1190.23,1190.23,1208.29,1202.10,11.87,MAX_HOLD,288,3.0
1354,long,1199.39,1199.39,1218.03,1218.03,18.63,TP_HIT,68,3.1
1355,long,1216.73,1210.73,1226.60,1218.97,2.24,MAX_HOLD,288,1.6
1356,long,1229.34,1223.34,1239.64,1228.15,-1.19,MAX_HOLD,288,1.7
1357,long,1229.72,1223.72,1241.46,1231.62,1.90,MAX_HOLD,288,2.0
1358,long,1240.76,1234.76,1270.52,1234.76,-6.00,SL_HIT,22,5.0
1359,long,1224.85,1218.85,1233.86,1233.86,9.01,TP_HIT,96,1.5
1360,long,1212.70,1206.70,1223.16,1214.09,1.38,MAX_HOLD,288,1.7
1361,long,1229.55,1223.55,1238.85,1227.51,-2.04,MAX_HOLD,288,1.6
1362,long,1229.68,1223.68,1239.05,1239.05,9.36,TP_HIT,288,1.6
1363,long,1254.06,1248.06,1275.59,1248.06,-6.00,SL_HIT,50,3.6
1364,long,1256.13,1250.13,1265.27,1265.27,9.14,TP_HIT,108,1.5
1365,long,1261.78,1261.78,1287.91,1273.14,11.36,MAX_HOLD,288,4.4
1366,long,1277.70,1271.70,1296.19,1271.70,-6.00,SL_HIT,18,3.1
1367,long,1282.13,1282.13,1300.13,1287.51,5.38,MAX_HOLD,288,3.0
